2.704170,-1.440764,-0.237547,2.487371,3.731694,-1.582753,6.576971,-2.960176,0.148330,2.726414,-1.644276,1.512085,0.355770
2.730098,-1.501923,-0.229631,2.453236,3.726214,-1.558393,6.040413,-2.971763,0.135811,2.720212,-1.646329,1.504074,0.364161
2.702675,-1.487934,-0.246333,2.458345,3.793326,-1.578631,6.117868,-2.919927,0.142295,2.699120,-1.642865,1.495610,0.351464
2.717598,-1.474015,-0.224738,2.439137,3.896983,-1.556678,5.899079,-2.882725,0.137495,2.673278,-1.640218,1.485942,0.360601
2.710788,-1.429872,-0.234451,2.445178,3.725408,-1.598315,6.044255,-2.927238,0.145965,2.712694,-1.640440,1.509477,0.353698
2.696979,-1.437038,-0.248823,2.440396,3.742938,-1.611669,6.037064,-2.935658,0.156150,2.720277,-1.645026,1.515985,0.359970
2.723032,-1.466276,-0.244745,2.446585,3.769599,-1.596488,6.184257,-2.957350,0.158438,2.707008,-1.644661,1.511089,0.361693
2.694545,-1.475211,-0.235991,2.415257,3.838500,-1.620426,5.931381,-2.913761,0.132606,2.696705,-1.656798,1.523991,0.358972
2.733712,-1.475594,-0.246076,2.417219,3.767064,-1.588707,6.296334,-2.867184,0.164900,2.722434,-1.649832,1.493095,0.362394
2.729846,-1.513146,-0.240280,2.475656,3.803960,-1.576469,5.973081,-2.976506,0.158011,2.706173,-1.646918,1.524937,0.361927
2.730113,-1.466734,-0.230761,2.497413,3.895536,-1.560180,5.723310,-2.910166,0.148390,2.711815,-1.637532,1.474945,0.354805
2.728264,-1.481525,-0.254769,2.476965,3.826886,-1.593157,6.190928,-2.880683,0.149790,2.721706,-1.644431,1.501151,0.351452
2.721745,-1.465465,-0.236027,2.453310,3.845877,-1.593019,5.977937,-2.920057,0.138831,2.721982,-1.641361,1.508688,0.359964
2.760345,-1.481574,-0.261183,2.460867,3.792439,-1.583527,5.939858,-2.933948,0.151611,2.703462,-1.625808,1.494832,0.353533
2.681391,-1.464076,-0.259670,2.443109,3.768764,-1.587608,6.467308,-2.873382,0.163375,2.698148,-1.636051,1.511113,0.362421
2.742178,-1.492260,-0.246655,2.476812,3.518418,-1.540413,6.237180,-2.917324,0.152016,2.696084,-1.647848,1.517867,0.365413
2.772714,-1.471981,-0.248570,2.443715,3.690674,-1.574193,6.204109,-2.916840,0.161072,2.707222,-1.647828,1.499071,0.348764
2.694597,-1.498829,-0.232547,2.477597,3.942394,-1.600823,5.747759,-2.943279,0.151554,2.717481,-1.636695,1.508746,0.367939
2.719241,-1.492365,-0.256930,2.434707,3.823230,-1.591408,6.311631,-2.855726,0.125235,2.722595,-1.662924,1.510057,0.364997
2.724507,-1.501271,-0.247972,2.449787,3.778592,-1.576848,6.108503,-2.906374,0.137239,2.707113,-1.632943,1.501269,0.355517
2.743072,-1.532352,-0.233529,2.440887,3.815005,-1.570496,6.312742,-2.926699,0.142725,2.728667,-1.663918,1.505796,0.350381
2.709367,-1.421328,-0.243551,2.460766,3.610360,-1.588018,6.167977,-2.900406,0.156114,2.710621,-1.640851,1.510641,0.347644
2.723997,-1.451531,-0.238364,2.447330,3.713018,-1.596282,6.104394,-2.867523,0.129554,2.701263,-1.654149,1.514343,0.354890
2.714697,-1.475455,-0.239545,2.446644,3.477339,-1.561006,6.215038,-2.924668,0.138527,2.715424,-1.642030,1.500315,0.356808
2.706278,-1.474523,-0.255861,2.466108,3.698424,-1.567486,5.856960,-2.940322,0.148593,2.687254,-1.644137,1.501331,0.348140
2.699444,-1.455486,-0.235865,2.452906,3.840339,-1.567788,6.193802,-2.861063,0.134154,2.719969,-1.648103,1.503062,0.356322
2.716446,-1.499971,-0.241688,2.496243,3.791857,-1.572570,5.996438,-2.920356,0.154556,2.705318,-1.648676,1.510076,0.352824
2.727945,-1.450258,-0.232069,2.453904,3.941619,-1.550580,5.936484,-2.966848,0.146582,2.724903,-1.645632,1.498855,0.366857
2.728575,-1.526556,-0.240594,2.468577,3.821493,-1.562993,6.116772,-2.971092,0.145903,2.697264,-1.652497,1.491450,0.360609
2.725112,-1.481072,-0.248495,2.455514,3.911282,-1.615090,6.202973,-2.938448,0.130249,2.683265,-1.652338,1.508022,0.360272
2.706117,-1.445480,-0.231554,2.465598,3.735552,-1.548669,6.276435,-2.878747,0.142948,2.670823,-1.628167,1.487563,0.357836
2.766934,-1.462155,-0.235426,2.419961,3.610770,-1.583850,6.341521,-2.930022,0.141519,2.713271,-1.636424,1.489417,0.351162
2.708871,-1.443594,-0.241267,2.507330,3.896266,-1.573286,6.375354,-2.906458,0.142447,2.720018,-1.650611,1.502323,0.365582
2.721464,-1.489695,-0.246982,2.480639,3.739640,-1.580754,6.030791,-2.907623,0.145750,2.688078,-1.652134,1.495142,0.365102
2.738207,-1.455919,-0.247318,2.436466,3.744376,-1.594872,6.614484,-3.010253,0.155567,2.692519,-1.645888,1.494525,0.351349
2.702431,-1.427554,-0.244274,2.437670,3.856225,-1.572321,6.269572,-2.992464,0.152875,2.721316,-1.658312,1.510579,0.367675
2.723047,-1.450232,-0.237705,2.439069,3.801945,-1.605808,6.042240,-2.904169,0.157212,2.710845,-1.639311,1.493241,0.357461
2.723672,-1.425255,-0.244937,2.444081,3.800008,-1.592053,6.167238,-2.930816,0.131214,2.709680,-1.647589,1.487322,0.357657
2.750604,-1.457522,-0.238184,2.423829,3.847927,-1.569389,6.232506,-2.897538,0.135676,2.709921,-1.651102,1.505009,0.352941
2.747364,-1.491051,-0.250535,2.457869,3.684462,-1.581556,5.968750,-2.855775,0.157861,2.709696,-1.648177,1.516086,0.360341
2.732443,-1.470821,-0.256988,2.453373,3.741749,-1.558846,6.326207,-2.943190,0.154579,2.734799,-1.650383,1.524369,0.353195
2.723740,-1.470456,-0.243092,2.435940,3.735576,-1.586716,6.193285,-2.901450,0.172752,2.729691,-1.649123,1.509200,0.363703
2.723880,-1.471877,-0.242765,2.476924,3.708527,-1.579454,6.221130,-2.902235,0.152213,2.705324,-1.637296,1.529421,0.360348
2.719780,-1.451827,-0.247594,2.438055,3.801213,-1.627373,5.905871,-2.930094,0.135742,2.696046,-1.648540,1.487204,0.355732
2.713513,-1.469568,-0.233751,2.460223,3.799977,-1.570429,6.173961,-2.958348,0.148549,2.714822,-1.655992,1.515245,0.364182
2.711752,-1.476047,-0.250366,2.472889,3.686132,-1.577264,5.963130,-2.913241,0.131184,2.729068,-1.652751,1.506238,0.356831
2.709357,-1.491751,-0.235531,2.443441,3.826286,-1.589556,6.004224,-2.895442,0.159356,2.708046,-1.656400,1.527901,0.353173
2.695077,-1.407162,-0.246489,2.420939,3.725871,-1.564738,6.166764,-2.951377,0.168582,2.703199,-1.654507,1.516307,0.365589
2.708342,-1.504226,-0.234763,2.406862,3.668734,-1.552002,6.119086,-2.926544,0.153384,2.708362,-1.655417,1.519832,0.365566
2.727081,-1.469089,-0.224060,2.449432,3.770457,-1.564803,6.415382,-2.848102,0.147062,2.714816,-1.656050,1.502081,0.353265
2.704874,-1.429337,-0.249663,2.443298,3.836245,-1.544988,6.223203,-2.798817,0.148964,2.714122,-1.642857,1.521609,0.360920
2.721190,-1.493201,-0.241188,2.489763,3.754594,-1.561311,6.177601,-2.878912,0.141415,2.743348,-1.655261,1.501483,0.363368
2.728755,-1.450023,-0.247242,2.454278,3.799048,-1.539225,6.263827,-2.881736,0.142933,2.724062,-1.643256,1.521096,0.369481
2.717699,-1.480055,-0.250250,2.452625,3.757577,-1.564908,6.101771,-2.930670,0.160743,2.697372,-1.641600,1.501031,0.362154
2.748697,-1.477548,-0.239581,2.460374,3.713671,-1.567429,6.185941,-2.897950,0.147684,2.711819,-1.654212,1.501566,0.361197
2.739669,-1.480444,-0.242330,2.461559,3.818955,-1.561060,5.776977,-2.917477,0.152207,2.696498,-1.631700,1.507375,0.366921
2.708837,-1.492225,-0.241353,2.415724,3.820374,-1.570477,6.326948,-2.885776,0.145419,2.695138,-1.631394,1.496715,0.352099
2.703444,-1.443044,-0.247428,2.437959,3.812245,-1.576934,5.998224,-2.883539,0.160751,2.724293,-1.638937,1.510069,0.347950
2.753900,-1.462849,-0.238215,2.482878,3.948536,-1.563658,6.214359,-2.940709,0.150078,2.698544,-1.650799,1.495581,0.357152
2.742538,-1.393157,-0.241637,2.423663,3.930825,-1.578926,6.001618,-2.906528,0.136908,2.713614,-1.645761,1.506668,0.360206
2.724555,-1.469788,-0.240862,2.466062,3.689261,-1.602899,6.117866,-2.975923,0.150641,2.723641,-1.640212,1.493852,0.353152
2.729334,-1.479933,-0.245775,2.470425,3.693910,-1.581059,5.974549,-2.959463,0.140874,2.719983,-1.644642,1.495742,0.356726
2.693296,-1.487998,-0.225614,2.453907,3.874725,-1.573931,6.197401,-2.887372,0.138314,2.710067,-1.632459,1.496677,0.354821
2.717682,-1.463650,-0.238895,2.486543,3.850304,-1.573858,6.374207,-2.885646,0.134271,2.745864,-1.630935,1.503688,0.360186
2.747581,-1.474368,-0.237216,2.482629,3.691013,-1.585328,6.308655,-2.895925,0.159288,2.708645,-1.647361,1.483228,0.351528
2.724181,-1.450155,-0.238844,2.452994,3.769174,-1.567930,6.145008,-2.856054,0.151250,2.689766,-1.655208,1.522545,0.351385
2.737325,-1.476704,-0.244574,2.452852,3.926239,-1.576635,6.123362,-2.980066,0.151873,2.717934,-1.643148,1.521194,0.358352
2.728796,-1.430140,-0.255858,2.445119,3.947779,-1.552666,6.261488,-2.880216,0.153118,2.733339,-1.642042,1.508250,0.358942
2.726852,-1.498291,-0.236886,2.452941,3.989408,-1.574147,6.211520,-2.904975,0.143268,2.724388,-1.629857,1.505404,0.356332
2.716815,-1.516153,-0.244640,2.462110,3.908711,-1.552159,6.048995,-2.927088,0.161357,2.708072,-1.649125,1.521134,0.363933
2.723663,-1.484609,-0.259633,2.470252,3.703473,-1.614209,6.437410,-2.888018,0.137959,2.693501,-1.638107,1.495755,0.365402
2.734613,-1.457150,-0.239878,2.460679,3.890382,-1.582181,6.146510,-2.883625,0.155557,2.693773,-1.649048,1.508394,0.355721
2.755831,-1.479735,-0.244513,2.474572,3.832530,-1.575625,5.983009,-2.902655,0.160480,2.717207,-1.651264,1.524982,0.349821
2.694324,-1.446851,-0.241340,2.442868,3.682204,-1.523270,6.152554,-2.892825,0.153023,2.716587,-1.640747,1.513756,0.355907
2.717976,-1.512477,-0.249565,2.462594,3.907687,-1.559823,6.063707,-2.968759,0.121018,2.726622,-1.649757,1.500556,0.358786
2.697569,-1.478682,-0.226645,2.468225,3.835551,-1.606137,6.565266,-2.975503,0.169612,2.680894,-1.633843,1.523655,0.353355
2.731061,-1.456886,-0.249839,2.421242,3.659152,-1.561055,6.113310,-2.939234,0.159732,2.717612,-1.651083,1.492142,0.361011
2.713470,-1.467775,-0.230300,2.468152,3.707060,-1.569130,5.944940,-2.847437,0.143929,2.713402,-1.642600,1.507349,0.346912
2.696820,-1.481173,-0.240575,2.452765,3.697080,-1.601168,6.051895,-2.935185,0.155038,2.705933,-1.640247,1.498922,0.356585
2.716943,-1.489190,-0.238076,2.436519,3.742891,-1.574093,5.878034,-2.929121,0.142381,2.705067,-1.645534,1.496627,0.356789
2.747294,-1.470812,-0.233824,2.464406,3.879195,-1.588982,6.150189,-2.909736,0.143401,2.698983,-1.656945,1.522292,0.352515
2.747982,-1.481541,-0.250237,2.471041,3.731367,-1.560472,6.065237,-2.895096,0.139725,2.722137,-1.641162,1.495289,0.373053
2.733214,-1.414546,-0.230104,2.451537,3.754395,-1.581106,5.774658,-2.944791,0.152287,2.731860,-1.651221,1.515428,0.350923
2.712578,-1.481302,-0.240147,2.467070,3.898990,-1.556176,6.177023,-2.898901,0.166161,2.703348,-1.638875,1.485358,0.360376
2.714466,-1.470123,-0.234684,2.460034,3.890874,-1.541252,6.205344,-2.865919,0.146359,2.710385,-1.649225,1.517227,0.360391
2.714026,-1.466428,-0.234672,2.455133,3.697944,-1.569740,5.745442,-2.882914,0.145379,2.703931,-1.638069,1.490309,0.369100
2.714521,-1.482896,-0.234838,2.473112,4.055606,-1.577024,6.106460,-2.977891,0.146302,2.700402,-1.648636,1.486073,0.367473
2.697367,-1.538255,-0.252902,2.441561,3.676841,-1.549224,6.103077,-2.914321,0.156047,2.714504,-1.637248,1.493167,0.354928
2.735520,-1.531753,-0.254428,2.468120,3.747245,-1.552667,6.286874,-2.966010,0.153940,2.727321,-1.643879,1.494643,0.363035
2.734960,-1.457004,-0.237334,2.384091,3.890427,-1.534154,6.214571,-2.907251,0.156937,2.715235,-1.639856,1.505585,0.353683
2.704920,-1.494433,-0.254411,2.430410,3.983029,-1.556531,6.008524,-2.931886,0.150900,2.701324,-1.644517,1.514261,0.357836
2.729475,-1.448651,-0.245411,2.462922,3.765219,-1.573146,6.066805,-2.937737,0.151532,2.718431,-1.643888,1.511143,0.353847
2.701266,-1.460054,-0.237563,2.457275,3.939561,-1.553270,6.650072,-2.923877,0.139408,2.700140,-1.649567,1.510890,0.345779
2.747475,-1.475998,-0.245204,2.430131,3.785746,-1.572259,6.106162,-2.901069,0.143639,2.697961,-1.640681,1.506672,0.359159
2.742720,-1.495025,-0.250178,2.486298,3.641778,-1.600339,6.288559,-2.905330,0.150824,2.709217,-1.644806,1.504539,0.365739
2.716025,-1.474105,-0.228517,2.456738,4.032547,-1.574769,6.395216,-2.985328,0.151324,2.688321,-1.638318,1.492012,0.359651
2.718149,-1.498320,-0.256425,2.443792,3.980858,-1.578771,6.307843,-2.917803,0.158801,2.684928,-1.648272,1.516181,0.357111
2.721735,-1.480642,-0.233790,2.463228,3.802392,-1.558888,6.243991,-2.906412,0.165732,2.709656,-1.642837,1.498382,0.358892
2.752407,-1.485811,-0.252453,2.480037,3.782113,-1.570502,6.121073,-2.912051,0.158530,2.698754,-1.653128,1.506518,0.348913
2.698165,-1.424840,-0.236994,2.455835,3.927987,-1.594632,6.068577,-2.889054,0.158945,2.717680,-1.665330,1.494748,0.360749
2.716798,-1.408479,-0.235612,2.469492,3.680270,-1.573290,6.176641,-2.867747,0.158846,2.724960,-1.652427,1.521353,0.350197
2.713501,-1.459721,-0.244412,2.431893,3.711343,-1.605410,6.233074,-2.862137,0.148698,2.704896,-1.656802,1.515776,0.370601
2.690389,-1.496017,-0.248742,2.442511,3.821676,-1.538270,6.325577,-2.893103,0.142250,2.694828,-1.651412,1.522873,0.357688
2.715133,-1.474649,-0.236445,2.424518,3.946592,-1.569219,6.087841,-2.896684,0.151994,2.705682,-1.647072,1.495857,0.361768
2.713573,-1.493414,-0.241830,2.488027,3.792676,-1.585450,6.208217,-2.833572,0.134723,2.715850,-1.643419,1.518552,0.363668
2.719898,-1.511105,-0.236593,2.436000,3.698175,-1.548161,5.953052,-2.856126,0.153208,2.714967,-1.642604,1.487255,0.347947
2.727268,-1.456387,-0.242511,2.436328,3.799752,-1.574282,5.944064,-2.872555,0.131845,2.718741,-1.641989,1.516855,0.352328
2.725177,-1.417444,-0.237774,2.458494,3.854476,-1.570711,6.555037,-2.873837,0.148850,2.714032,-1.648174,1.519092,0.350051
2.693920,-1.434750,-0.225585,2.467334,3.809621,-1.558587,6.004249,-2.908159,0.150138,2.719271,-1.657486,1.499901,0.362839
2.710942,-1.494315,-0.226493,2.456993,3.736866,-1.608470,6.271380,-2.885856,0.146647,2.695072,-1.645251,1.496226,0.352687
2.721428,-1.495725,-0.241170,2.470692,3.709441,-1.601588,6.432841,-2.955118,0.142912,2.713482,-1.640274,1.502704,0.360657
2.715973,-1.493776,-0.231526,2.515895,3.976160,-1.569530,6.485661,-2.900366,0.144801,2.717029,-1.645809,1.494580,0.352935
2.738013,-1.515040,-0.238248,2.416904,3.574636,-1.611579,6.511537,-2.923684,0.150631,2.730367,-1.637602,1.490015,0.362976
2.726693,-1.478485,-0.242988,2.486841,3.704567,-1.564030,6.127955,-2.991319,0.141441,2.713205,-1.634705,1.516761,0.361432
2.708383,-1.426431,-0.241427,2.431885,3.778522,-1.553513,6.131307,-2.877925,0.161148,2.716107,-1.651899,1.507083,0.358295
2.757382,-1.509691,-0.244289,2.442036,3.833011,-1.624290,6.346213,-2.914812,0.130662,2.705446,-1.640197,1.487780,0.358057
2.703946,-1.483691,-0.242968,2.460486,3.748245,-1.566749,6.288581,-2.927177,0.164538,2.730968,-1.648476,1.498439,0.348585
2.721000,-1.479013,-0.236818,2.419787,3.768583,-1.551974,5.988082,-2.947601,0.134775,2.747182,-1.651019,1.491034,0.353472
2.709134,-1.476729,-0.236439,2.448905,3.700690,-1.603352,6.134071,-2.913596,0.165565,2.711794,-1.645846,1.493825,0.356301
2.715286,-1.479177,-0.251028,2.469017,3.782778,-1.576794,5.797168,-2.894538,0.154771,2.698754,-1.637156,1.490314,0.357915
2.718350,-1.502181,-0.241636,2.497004,3.804876,-1.582370,6.216587,-2.910927,0.150023,2.704544,-1.633711,1.510670,0.355035
2.721340,-1.488182,-0.248159,2.440675,3.678444,-1.556039,6.073344,-2.891983,0.142807,2.709655,-1.650728,1.513613,0.356628
2.709929,-1.510065,-0.240933,2.439048,3.796102,-1.582980,6.315017,-2.892404,0.154360,2.701876,-1.641335,1.524737,0.353311
2.726476,-1.510247,-0.231753,2.446511,3.880081,-1.609125,6.478694,-2.930470,0.155378,2.712611,-1.647094,1.524412,0.348676
2.728791,-1.448064,-0.243430,2.453236,3.782753,-1.598603,6.137229,-2.893732,0.150445,2.706689,-1.648963,1.502447,0.365184
2.685092,-1.469212,-0.245866,2.491072,3.803599,-1.541016,5.717626,-2.895977,0.152631,2.729965,-1.658151,1.503836,0.358414
2.714236,-1.440632,-0.245955,2.504989,3.908650,-1.552354,6.238377,-2.960332,0.145278,2.718518,-1.639650,1.520180,0.355383
2.707561,-1.449316,-0.249805,2.477070,3.923962,-1.562856,6.060430,-2.913658,0.155872,2.710643,-1.627517,1.494495,0.352343
2.705422,-1.484507,-0.260999,2.440941,3.729043,-1.570874,6.210915,-2.967790,0.159042,2.735728,-1.646717,1.523167,0.359169
2.759753,-1.443044,-0.255971,2.456524,3.908666,-1.571892,6.122670,-2.861749,0.142396,2.710745,-1.642474,1.501838,0.357924
2.737517,-1.459671,-0.249798,2.429535,3.714756,-1.572514,6.098788,-2.950542,0.143551,2.689223,-1.641722,1.505121,0.350882
2.723843,-1.437571,-0.249235,2.487690,3.763737,-1.568341,6.148800,-2.856182,0.151374,2.694516,-1.655515,1.488434,0.348313
2.724164,-1.493465,-0.243847,2.439157,3.716683,-1.582749,6.266380,-2.876139,0.153574,2.696645,-1.639921,1.513269,0.359599
2.712261,-1.452966,-0.239730,2.381152,3.865551,-1.613169,6.258612,-2.921902,0.162077,2.709126,-1.652129,1.503922,0.364060
2.723800,-1.472962,-0.237108,2.461133,3.797138,-1.543539,6.431644,-2.889482,0.146779,2.731454,-1.635616,1.513604,0.351130
2.725896,-1.488250,-0.244486,2.461847,3.808298,-1.582628,6.376883,-2.987051,0.157286,2.684500,-1.642003,1.495655,0.363028
2.724903,-1.464168,-0.251511,2.440342,3.819559,-1.560151,6.698306,-2.905978,0.159828,2.688707,-1.655666,1.501595,0.351236
2.750550,-1.480150,-0.231887,2.491816,3.802262,-1.561887,6.118941,-2.892646,0.154733,2.708769,-1.641027,1.524836,0.362089
2.729288,-1.467154,-0.251465,2.431382,3.831776,-1.601613,5.981100,-2.861252,0.169529,2.687181,-1.632078,1.503205,0.357954
2.721241,-1.443937,-0.256329,2.467042,3.698371,-1.560423,6.429254,-2.915411,0.153604,2.716233,-1.651435,1.522465,0.367733
2.736176,-1.468405,-0.246962,2.441017,3.977724,-1.542512,6.117473,-2.982142,0.120453,2.695335,-1.646098,1.521225,0.354337
2.732567,-1.438529,-0.242136,2.452652,3.660094,-1.598069,6.210585,-2.923881,0.151003,2.709839,-1.639757,1.496798,0.356132
2.758057,-1.489613,-0.245488,2.441909,3.844548,-1.550835,6.033136,-2.933620,0.146851,2.717917,-1.650955,1.501366,0.344562
2.698005,-1.472916,-0.235846,2.463170,3.682183,-1.602268,6.163731,-2.985220,0.160757,2.711395,-1.657879,1.494771,0.353924
2.709154,-1.506378,-0.250337,2.439625,3.722942,-1.548594,6.150174,-2.957356,0.146276,2.698188,-1.647449,1.515355,0.359472
2.765191,-1.461053,-0.250655,2.475541,3.911359,-1.549311,5.917459,-2.921631,0.161438,2.686918,-1.649040,1.489619,0.352741
2.704771,-1.439807,-0.245104,2.435323,3.688827,-1.569533,6.127668,-2.858609,0.154906,2.690458,-1.650074,1.517530,0.354510
2.755096,-1.496864,-0.238505,2.435374,3.744158,-1.549218,6.105168,-2.881027,0.154629,2.721053,-1.652142,1.503092,0.360449
2.707764,-1.430602,-0.249540,2.448865,3.691882,-1.618043,6.478574,-2.924026,0.145104,2.707719,-1.633728,1.494781,0.361899
2.715555,-1.484679,-0.238551,2.479832,3.743705,-1.588863,5.902931,-2.868773,0.143788,2.684617,-1.633807,1.490257,0.362467
2.726679,-1.463191,-0.247964,2.464865,3.622329,-1.560056,6.432012,-2.878045,0.128854,2.696724,-1.646554,1.511012,0.357433
2.714283,-1.455724,-0.233670,2.450493,3.874438,-1.627294,5.947878,-2.928966,0.144684,2.715159,-1.636968,1.511232,0.354504
2.695422,-1.456655,-0.258213,2.471775,3.777939,-1.597503,6.185579,-2.915515,0.149357,2.709321,-1.641709,1.515902,0.360860
2.741861,-1.471257,-0.229956,2.469805,3.740571,-1.595764,6.169770,-2.970591,0.139671,2.713847,-1.649905,1.495136,0.357843
2.724650,-1.475185,-0.246273,2.476621,3.833782,-1.577284,6.608103,-2.907204,0.161440,2.702648,-1.655930,1.496719,0.356516
2.714221,-1.437722,-0.244168,2.467170,3.792872,-1.581745,6.137203,-2.842979,0.141795,2.721236,-1.653241,1.500431,0.358059
2.729298,-1.434157,-0.243596,2.435797,3.866139,-1.580272,6.176152,-2.920303,0.129641,2.717615,-1.640401,1.515926,0.368267
2.701425,-1.457638,-0.239840,2.446003,3.839533,-1.561933,5.893307,-2.904991,0.140244,2.701376,-1.659215,1.500278,0.356882
2.733392,-1.470163,-0.255794,2.476801,3.785288,-1.562172,6.317297,-2.855292,0.170015,2.709489,-1.642573,1.493515,0.364070
2.701612,-1.514037,-0.236398,2.443536,3.879558,-1.563877,5.813479,-3.030293,0.138397,2.710731,-1.654803,1.498272,0.349751
2.726431,-1.467979,-0.247122,2.489660,3.955306,-1.560540,5.780530,-2.962064,0.153945,2.701702,-1.648942,1.515617,0.360941
2.747394,-1.480611,-0.231944,2.442756,3.955493,-1.570294,5.962822,-2.984309,0.146619,2.706914,-1.638213,1.504333,0.355582
2.743050,-1.475646,-0.247897,2.469889,3.746237,-1.558554,6.013979,-2.924813,0.151309,2.705263,-1.645163,1.514684,0.360371
2.732130,-1.485621,-0.236215,2.472172,3.903416,-1.587961,6.096358,-2.888628,0.143441,2.707335,-1.629691,1.527385,0.365083
2.740514,-1.494944,-0.238996,2.447444,3.686411,-1.583347,6.152277,-2.938518,0.144041,2.721587,-1.643906,1.508178,0.358674
2.710940,-1.503478,-0.240648,2.443888,3.586248,-1.580875,5.917852,-2.885877,0.155129,2.717456,-1.650361,1.513746,0.359855
2.715810,-1.481197,-0.235889,2.444692,3.829703,-1.550590,6.500393,-2.845098,0.159050,2.689421,-1.650553,1.499442,0.367430
2.710507,-1.460804,-0.242362,2.433598,3.837926,-1.564085,5.886109,-2.863730,0.128162,2.702231,-1.637301,1.492231,0.360029
2.699570,-1.472445,-0.262101,2.435823,3.635463,-1.581070,6.049241,-2.943854,0.157986,2.698086,-1.639994,1.523780,0.358829
2.707606,-1.500533,-0.248989,2.473015,3.814128,-1.552652,6.279334,-2.909444,0.154632,2.736470,-1.633761,1.502185,0.363661
2.734052,-1.442580,-0.237696,2.432659,3.627388,-1.560384,6.499088,-2.948163,0.147791,2.696002,-1.635659,1.479802,0.345179
2.730189,-1.472185,-0.247107,2.448839,3.854247,-1.581326,5.916938,-2.954572,0.158921,2.703155,-1.656108,1.506711,0.360908
2.747666,-1.464892,-0.248579,2.467471,3.874253,-1.573366,6.121173,-2.904403,0.149013,2.714001,-1.653209,1.492709,0.353289
2.735084,-1.463898,-0.234683,2.451589,3.677463,-1.548242,6.126186,-2.861170,0.155918,2.741136,-1.646809,1.515637,0.363103
2.713149,-1.474375,-0.255136,2.418846,3.811076,-1.555705,6.253656,-2.901028,0.158659,2.702246,-1.647230,1.513813,0.360499
2.719468,-1.438101,-0.253748,2.443608,3.767951,-1.555205,6.130292,-2.968688,0.155050,2.725724,-1.639157,1.512489,0.347391
2.706833,-1.458474,-0.243635,2.468638,3.664556,-1.573846,5.860101,-2.997932,0.152794,2.722295,-1.643096,1.505200,0.349165
2.741751,-1.471255,-0.227167,2.478728,3.586844,-1.556511,5.858790,-2.947480,0.147143,2.709184,-1.641884,1.494135,0.351502
